1000005	0.05973	 1.4274	13.4274	 26             44            248           6.43      82.974579	
1000005	0.05973	 1.7544	13.7544	 60             44            593          12.35      86.724508	
1000005	0.05973	 1.8765	13.8765	 47             34            463            8.9      111.95565	
1000005	0.05973	 1.9525	13.9525	 58             71            500           6.43      87.560695	
1000005	0.05973	 1.9623	13.9623	 40             43            408           5.54      117.26724	
1000005	0.05973	 1.9702	13.9702	 55             28            480          17.24      88.235601	
1000005	0.05973	 2.0375	14.0375	 92             53            791          11.86      136.40554	
1000005	0.05973	 2.1876	14.1876	 42             51            376           5.41      137.75416	
1000005	0.05973	 2.3235	14.3235	 26             62            284           5.65       144.5811	
1000005	0.05973	  2.421	 14.421	 26             62            377           8.01      159.03252	
1000005	0.05973	  2.555	 14.555	 46             57            443           6.56      94.794327	
1000005	0.05973	 2.6955	14.6955	 11             60            117           2.25      28.612366	
1000005	0.05973	 2.8342	14.8342	 49             27            462           6.77      90.687961	
1000005	0.05973	 2.9719	14.9719	 44             29            410           8.18      116.61674	
1000006	0.059689	0.09443	15.0944	 23             40            195           2.78      71.232821	
1000006	0.059689	0.09969	15.0997	 42             38            370           5.37       41.33471	
1000006	0.059689	0.16878	15.1688	 38             45            350           6.27      138.86352	
1000006	0.059689	0.24857	15.2486	 55             44            462           9.61      84.698603	
1000006	0.059689	0.45747	15.4575	 54             28            474           8.67      92.489315	
1000006	0.059689	0.52317	15.5232	 38             39            488           9.11      79.711139	
1000006	0.059689	0.75354	15.7535	 39             25            401           8.22      120.73421	
1000006	0.059689	0.86079	15.8608	 54             26            465          10.86      107.12123	
1000006	0.059689	0.99485	15.9948	 53             37            521          10.37      96.136251	
1000006	0.059689	 1.0576	16.0576	 51             35            410           7.53      119.01466	
1000006	0.059689	 1.1835	16.1835	 40             47            371           4.42      107.20614	
1000006	0.059689	 1.1901	16.1901	 58             25            475           8.57      72.390414	
1000006	0.059689	 1.2196	16.2196	 61             20            484           8.38      75.329988	
1000006	0.059689	 1.2389	16.2389	 17             64            196           4.53      87.547178	
1000006	0.059689	 1.4236	16.4236	 26             65            268           4.53      34.437459	
1000006	0.059689	 1.4304	16.4304	 60             50            516          10.29      84.499269	
1000006	0.059689	 1.4596	16.4596	 55             33            481           6.68      93.456679	
1000006	0.059689	 1.5019	16.5019	 51             28            439           8.66      86.193588	
1000006	0.059689	 1.6583	16.6583	 28             65            292           4.22      151.47745	
1000006	0.059689	  1.664	 16.664	 74            104            728          10.19      58.523154	
1000006	0.059689	 1.7399	16.7399	 47             36            474            6.2      108.97783	
1000006	0.059689	 1.7642	16.7642	 84             52            693          10.64      164.23015	
1000006	0.059689	 1.8118	16.8118	 30             42            283            4.3      42.608429	
1000006	0.059689	 1.8512	16.8512	 51             31            412           6.29      119.10901	
1000006	0.059689	 1.9545	16.9545	 46             41            382           5.73      82.547262	
1000006	0.059689	 2.0758	17.0758	 48             26            427           7.24      93.920305	
1000006	0.059689	 2.2598	17.2598	 27             46            340           6.86       159.2893	
1000006	0.059689	 2.2742	17.2742	 52             65            510           8.12      124.51458	
1000006	0.059689	 2.3453	17.3453	 75             57            685          12.74      67.817536	
1000006	0.059689	 2.4023	17.4023	 56             41            442           6.13       95.37252	
1000006	0.059689	 2.4113	17.4113	 53             41            452           6.13      114.86619	
1000006	0.059689	 2.4357	17.4357	 69             38            489           7.91      93.178065	
1000006	0.059689	 2.5894	17.5894	 41             39            370           6.18      116.36262	
1000006	0.059689	 2.6512	17.6512	 50             23            451           5.72      79.893689	
1000006	0.059689	  2.781	 17.781	 45             25            409           6.37      108.09436	
